ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
393888,11-Jan-17,2.00,830.00,817.00,1171.00,,,,0.00,0.00,,,,N21,4713.00,2058.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393889,11-Jan-17,2.00,830.00,817.00,856.00,,,,0.00,0.00,,,,O21,4265.00,1919.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393890,11-Jan-17,2.00,830.00,817.00,1172.00,,,,0.00,0.00,,,,P21,3498.00,1735.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393891,11-Jan-17,2.00,830.00,811.00,811.00,,,,1.00,0.00,,,,A22,429.00,2999.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,empty control,E Cells
393892,11-Jan-17,2.00,830.00,817.00,1265.00,,,,0.00,0.00,,,,B22,6574.00,2821.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393893,11-Jan-17,2.00,830.00,817.00,952.00,,,,0.00,0.00,,,,C22,4967.00,2454.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393894,11-Jan-17,2.00,830.00,817.00,1266.00,,,,0.00,0.00,,,,D22,4446.00,2565.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393895,11-Jan-17,2.00,830.00,817.00,953.00,,,,0.00,0.00,,,,E22,4023.00,2329.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393896,11-Jan-17,2.00,830.00,817.00,1267.00,,,,0.00,0.00,,,,F22,3982.00,2169.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393897,11-Jan-17,2.00,830.00,817.00,954.00,,,,0.00,0.00,,,,G22,3904.00,2221.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393898,11-Jan-17,2.00,830.00,817.00,1268.00,,,,0.00,0.00,,,,H22,4007.00,2081.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393899,11-Jan-17,2.00,830.00,817.00,955.00,,,,0.00,0.00,,,,I22,3746.00,2013.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393900,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J22,4073.00,2078.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393901,11-Jan-17,2.00,830.00,817.00,956.00,,,,0.00,0.00,,,,K22,4290.00,1826.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393902,11-Jan-17,2.00,830.00,817.00,1270.00,,,,0.00,0.00,,,,L22,3601.00,1962.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393903,11-Jan-17,2.00,830.00,817.00,957.00,,,,0.00,0.00,,,,M22,3889.00,1888.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393904,11-Jan-17,2.00,830.00,817.00,1271.00,,,,0.00,0.00,,,,N22,3596.00,1821.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393905,11-Jan-17,2.00,830.00,817.00,958.00,,,,0.00,0.00,,,,O22,3709.00,1636.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393906,11-Jan-17,2.00,830.00,817.00,1272.00,,,,0.00,0.00,,,,P22,3727.00,1820.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393907,11-Jan-17,2.00,830.00,811.00,811.00,,,,1.00,0.00,,,,A23,511.00,3105.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,empty control,E Cells
393908,11-Jan-17,2.00,830.00,817.00,1173.00,,,,0.00,0.00,,,,B23,6190.00,2743.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393909,11-Jan-17,2.00,830.00,817.00,858.00,,,,0.00,0.00,,,,C23,5174.00,2651.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393910,11-Jan-17,2.00,830.00,817.00,1174.00,,,,0.00,0.00,,,,D23,4265.00,2387.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393911,11-Jan-17,2.00,830.00,817.00,859.00,,,,0.00,0.00,,,,E23,4472.00,2467.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393912,11-Jan-17,2.00,830.00,817.00,1175.00,,,,0.00,0.00,,,,F23,4229.00,2142.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393913,11-Jan-17,2.00,830.00,817.00,860.00,,,,0.00,0.00,,,,G23,4449.00,2313.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393914,11-Jan-17,2.00,830.00,817.00,1176.00,,,,0.00,0.00,,,,H23,4237.00,2106.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393915,11-Jan-17,2.00,830.00,817.00,867.00,,,,0.00,0.00,,,,I23,3756.00,1977.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393916,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J23,4123.00,1898.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393917,11-Jan-17,2.00,830.00,817.00,868.00,,,,0.00,0.00,,,,K23,4031.00,2003.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393918,11-Jan-17,2.00,830.00,817.00,1178.00,,,,0.00,0.00,,,,L23,4711.00,2175.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393919,11-Jan-17,2.00,830.00,817.00,869.00,,,,0.00,0.00,,,,M23,4312.00,1846.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393920,11-Jan-17,2.00,830.00,817.00,1179.00,,,,0.00,0.00,,,,N23,3934.00,1877.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393921,11-Jan-17,2.00,830.00,817.00,870.00,,,,0.00,0.00,,,,O23,3533.00,1730.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393922,11-Jan-17,2.00,830.00,817.00,1180.00,,,,0.00,0.00,,,,P23,3372.00,1798.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393923,11-Jan-17,2.00,830.00,811.00,811.00,,,,1.00,0.00,,,,A24,583.00,2894.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,empty control,E Cells
393924,11-Jan-17,2.00,830.00,817.00,1273.00,,,,0.00,0.00,,,,B24,5779.00,2614.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393925,11-Jan-17,2.00,830.00,817.00,960.00,,,,0.00,0.00,,,,C24,4572.00,2622.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393926,11-Jan-17,2.00,830.00,817.00,1274.00,,,,0.00,0.00,,,,D24,4268.00,2691.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393927,11-Jan-17,2.00,830.00,817.00,961.00,,,,0.00,0.00,,,,E24,3620.00,2483.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393928,11-Jan-17,2.00,830.00,817.00,1275.00,,,,0.00,0.00,,,,F24,4183.00,2510.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393929,11-Jan-17,2.00,830.00,817.00,962.00,,,,0.00,0.00,,,,G24,3784.00,2340.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393930,11-Jan-17,2.00,830.00,817.00,1276.00,,,,0.00,0.00,,,,H24,3901.00,2313.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393931,11-Jan-17,2.00,830.00,817.00,963.00,,,,0.00,0.00,,,,I24,3785.00,2203.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393932,11-Jan-17,2.00,830.00,817.00,811.00,,,,0.00,0.00,,,,J24,4014.00,2161.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
393933,11-Jan-17,2.00,830.00,817.00,964.00,,,,0.00,0.00,,,,K24,4106.00,2268.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393934,11-Jan-17,2.00,830.00,817.00,1278.00,,,,0.00,0.00,,,,L24,3475.00,2006.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393935,11-Jan-17,2.00,830.00,817.00,965.00,,,,0.00,0.00,,,,M24,3667.00,1889.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393936,11-Jan-17,2.00,830.00,817.00,1279.00,,,,0.00,0.00,,,,N24,3258.00,1914.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393937,11-Jan-17,2.00,830.00,817.00,966.00,,,,0.00,0.00,,,,O24,2995.00,1852.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393938,11-Jan-17,2.00,830.00,817.00,1280.00,,,,0.00,0.00,,,,P24,2053.00,1650.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
393939,11-Jan-17,3.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A1,2377.00,8163.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,H3A
393940,11-Jan-17,3.00,999.00,77.00,967.00,,,,0.00,0.00,,,,B1,6654.00,7429.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393941,11-Jan-17,3.00,999.00,77.00,770.00,,,,0.00,0.00,,,,C1,7573.00,7488.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393942,11-Jan-17,3.00,999.00,77.00,968.00,,,,0.00,0.00,,,,D1,6748.00,6821.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393943,11-Jan-17,3.00,999.00,77.00,771.00,,,,0.00,0.00,,,,E1,6810.00,7686.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393944,11-Jan-17,3.00,999.00,77.00,969.00,,,,0.00,0.00,,,,F1,6265.00,7195.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393945,11-Jan-17,3.00,999.00,77.00,772.00,,,,0.00,0.00,,,,G1,6474.00,6541.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393946,11-Jan-17,3.00,999.00,77.00,970.00,,,,0.00,0.00,,,,H1,8040.00,6442.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393947,11-Jan-17,3.00,999.00,77.00,773.00,,,,0.00,0.00,,,,I1,7851.00,6142.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393948,11-Jan-17,3.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J1,7291.00,6253.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,H3A
393949,11-Jan-17,3.00,999.00,77.00,774.00,,,,0.00,0.00,,,,K1,7151.00,5902.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393950,11-Jan-17,3.00,999.00,77.00,972.00,,,,0.00,0.00,,,,L1,6048.00,5975.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393951,11-Jan-17,3.00,999.00,77.00,775.00,,,,0.00,0.00,,,,M1,7150.00,5496.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393952,11-Jan-17,3.00,999.00,77.00,973.00,,,,0.00,0.00,,,,N1,6227.00,5464.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393953,11-Jan-17,3.00,999.00,77.00,776.00,,,,0.00,0.00,,,,O1,7210.00,5614.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393954,11-Jan-17,3.00,999.00,77.00,974.00,,,,0.00,0.00,,,,P1,5775.00,4704.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393955,11-Jan-17,3.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A2,2525.00,8704.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,H3A
393956,11-Jan-17,3.00,999.00,77.00,1181.00,,,,0.00,0.00,,,,B2,8180.00,7935.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393957,11-Jan-17,3.00,999.00,77.00,872.00,,,,0.00,0.00,,,,C2,7800.00,9293.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393958,11-Jan-17,3.00,999.00,77.00,1182.00,,,,0.00,0.00,,,,D2,7348.00,7641.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393959,11-Jan-17,3.00,999.00,77.00,873.00,,,,0.00,0.00,,,,E2,8761.00,7983.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393960,11-Jan-17,3.00,999.00,77.00,1183.00,,,,0.00,0.00,,,,F2,7712.00,7651.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393961,11-Jan-17,3.00,999.00,77.00,874.00,,,,0.00,0.00,,,,G2,9128.00,7302.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393962,11-Jan-17,3.00,999.00,77.00,1184.00,,,,0.00,0.00,,,,H2,8036.00,7026.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393963,11-Jan-17,3.00,999.00,77.00,875.00,,,,0.00,0.00,,,,I2,8828.00,7288.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393964,11-Jan-17,3.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J2,9312.00,7094.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,H3A
393965,11-Jan-17,3.00,999.00,77.00,876.00,,,,0.00,0.00,,,,K2,8506.00,6893.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393966,11-Jan-17,3.00,999.00,77.00,1186.00,,,,0.00,0.00,,,,L2,9128.00,6131.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393967,11-Jan-17,3.00,999.00,77.00,877.00,,,,0.00,0.00,,,,M2,9260.00,6540.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393968,11-Jan-17,3.00,999.00,77.00,1187.00,,,,0.00,0.00,,,,N2,9764.00,5582.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393969,11-Jan-17,3.00,999.00,77.00,878.00,,,,0.00,0.00,,,,O2,8019.00,5405.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393970,11-Jan-17,3.00,999.00,77.00,1188.00,,,,0.00,0.00,,,,P2,7899.00,5087.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393971,11-Jan-17,3.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A3,2736.00,8645.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,H3A
393972,11-Jan-17,3.00,999.00,77.00,1093.00,,,,0.00,0.00,,,,B3,6235.00,7043.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393973,11-Jan-17,3.00,999.00,77.00,778.00,,,,0.00,0.00,,,,C3,7614.00,7817.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393974,11-Jan-17,3.00,999.00,77.00,1094.00,,,,0.00,0.00,,,,D3,7453.00,7104.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393975,11-Jan-17,3.00,999.00,77.00,779.00,,,,0.00,0.00,,,,E3,9194.00,6626.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393976,11-Jan-17,3.00,999.00,77.00,1095.00,,,,0.00,0.00,,,,F3,8622.00,6575.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393977,11-Jan-17,3.00,999.00,77.00,780.00,,,,0.00,0.00,,,,G3,7075.00,6819.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393978,11-Jan-17,3.00,999.00,77.00,1096.00,,,,0.00,0.00,,,,H3,6969.00,6270.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393979,11-Jan-17,3.00,999.00,77.00,781.00,,,,0.00,0.00,,,,I3,8953.00,6774.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393980,11-Jan-17,3.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J3,9559.00,5690.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,H3A
393981,11-Jan-17,3.00,999.00,77.00,782.00,,,,0.00,0.00,,,,K3,8506.00,5643.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393982,11-Jan-17,3.00,999.00,77.00,1098.00,,,,0.00,0.00,,,,L3,8642.00,5526.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393983,11-Jan-17,3.00,999.00,77.00,783.00,,,,0.00,0.00,,,,M3,8398.00,5551.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393984,11-Jan-17,3.00,999.00,77.00,1099.00,,,,0.00,0.00,,,,N3,8879.00,5958.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393985,11-Jan-17,3.00,999.00,77.00,784.00,,,,0.00,0.00,,,,O3,7744.00,5645.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393986,11-Jan-17,3.00,999.00,77.00,1100.00,,,,0.00,0.00,,,,P3,7404.00,5043.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393987,11-Jan-17,3.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A4,2680.00,8619.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,H3A
393988,11-Jan-17,3.00,999.00,77.00,1189.00,,,,0.00,0.00,,,,B4,7113.00,8748.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393989,11-Jan-17,3.00,999.00,77.00,880.00,,,,0.00,0.00,,,,C4,8465.00,8669.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393990,11-Jan-17,3.00,999.00,77.00,1190.00,,,,0.00,0.00,,,,D4,8804.00,7967.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393991,11-Jan-17,3.00,999.00,77.00,881.00,,,,0.00,0.00,,,,E4,8480.00,7406.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393992,11-Jan-17,3.00,999.00,77.00,1191.00,,,,0.00,0.00,,,,F4,9599.00,7214.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393993,11-Jan-17,3.00,999.00,77.00,882.00,,,,0.00,0.00,,,,G4,9707.00,7239.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393994,11-Jan-17,3.00,999.00,77.00,1192.00,,,,0.00,0.00,,,,H4,8438.00,6449.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393995,11-Jan-17,3.00,999.00,77.00,883.00,,,,0.00,0.00,,,,I4,8489.00,7318.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393996,11-Jan-17,3.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J4,9742.00,6231.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,H3A
393997,11-Jan-17,3.00,999.00,77.00,884.00,,,,0.00,0.00,,,,K4,9343.00,6313.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393998,11-Jan-17,3.00,999.00,77.00,1194.00,,,,0.00,0.00,,,,L4,9682.00,6043.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
393999,11-Jan-17,3.00,999.00,77.00,885.00,,,,0.00,0.00,,,,M4,9213.00,6358.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394000,11-Jan-17,3.00,999.00,77.00,1195.00,,,,0.00,0.00,,,,N4,8413.00,5888.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394001,11-Jan-17,3.00,999.00,77.00,886.00,,,,0.00,0.00,,,,O4,8118.00,5726.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394002,11-Jan-17,3.00,999.00,77.00,1196.00,,,,0.00,0.00,,,,P4,8391.00,5856.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394003,11-Jan-17,3.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A5,2514.00,7759.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,H3A
394004,11-Jan-17,3.00,999.00,77.00,1101.00,,,,0.00,0.00,,,,B5,6120.00,7755.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394005,11-Jan-17,3.00,999.00,77.00,786.00,,,,0.00,0.00,,,,C5,9237.00,8071.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394006,11-Jan-17,3.00,999.00,77.00,1102.00,,,,0.00,0.00,,,,D5,8074.00,7465.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394007,11-Jan-17,3.00,999.00,77.00,787.00,,,,0.00,0.00,,,,E5,8981.00,7434.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394008,11-Jan-17,3.00,999.00,77.00,1103.00,,,,0.00,0.00,,,,F5,10171.00,6907.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394009,11-Jan-17,3.00,999.00,77.00,788.00,,,,0.00,0.00,,,,G5,9026.00,6768.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394010,11-Jan-17,3.00,999.00,77.00,1104.00,,,,0.00,0.00,,,,H5,9617.00,6381.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394011,11-Jan-17,3.00,999.00,77.00,789.00,,,,0.00,0.00,,,,I5,8644.00,6641.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394012,11-Jan-17,3.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J5,9935.00,5561.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,H3A
394013,11-Jan-17,3.00,999.00,77.00,790.00,,,,0.00,0.00,,,,K5,8682.00,6406.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394014,11-Jan-17,3.00,999.00,77.00,1106.00,,,,0.00,0.00,,,,L5,9522.00,5870.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
394015,11-Jan-17,3.00,999.00,77.00,791.00,,,,0.00,0.00,,,,M5,8685.00,5801.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,H3A
