ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
392443,04-Nov-16,4,830,817,915,,,,0.0005000,0.000030,,,,I3,4030,1336,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392444,04-Nov-16,4,830,817,1229,,,,0.0005000,0.000030,,,,J3,4657,1427,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392445,04-Nov-16,4,830,817,916,,,,0.0005000,0.000030,,,,K3,4486,1409,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392446,04-Nov-16,4,830,817,1230,,,,0.0005000,0.000030,,,,L3,4510,1438,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392447,04-Nov-16,4,830,817,917,,,,0.0005000,0.000030,,,,M3,4747,970,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392448,04-Nov-16,4,830,817,1231,,,,0.0005000,0.000030,,,,N3,4487,1427,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392449,04-Nov-16,4,830,817,918,,,,0.0005000,0.000030,,,,O3,4345,1249,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392450,04-Nov-16,4,830,817,1232,,,,0.0005000,0.000030,,,,P3,4524,1242,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392451,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A4,4304,1467,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392452,04-Nov-16,4,830,817,1133,,,,0.0005000,0.000030,,,,B4,3924,1560,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392453,04-Nov-16,4,830,817,818,,,,0.0005000,0.000030,,,,C4,4375,1759,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392454,04-Nov-16,4,830,817,1134,,,,0.0005000,0.000030,,,,D4,3801,1416,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392455,04-Nov-16,4,830,817,819,,,,0.0005000,0.000030,,,,E4,3737,1523,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392456,04-Nov-16,4,830,817,1135,,,,0.0005000,0.000030,,,,F4,3850,1406,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392457,04-Nov-16,4,830,817,820,,,,0.0005000,0.000030,,,,G4,3630,1365,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392458,04-Nov-16,4,830,817,1136,,,,0.0005000,0.000030,,,,H4,4125,1501,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392459,04-Nov-16,4,830,817,821,,,,0.0005000,0.000030,,,,I4,4118,1471,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392460,04-Nov-16,4,830,817,1137,,,,0.0005000,0.000030,,,,J4,4107,1295,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392461,04-Nov-16,4,830,817,822,,,,0.0005000,0.000030,,,,K4,4246,1315,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392462,04-Nov-16,4,830,817,1138,,,,0.0005000,0.000030,,,,L4,3931,1250,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392463,04-Nov-16,4,830,817,823,,,,0.0005000,0.000030,,,,M4,4001,1291,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392464,04-Nov-16,4,830,817,1139,,,,0.0005000,0.000030,,,,N4,4343,1319,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392465,04-Nov-16,4,830,817,824,,,,0.0005000,0.000030,,,,O4,4497,1263,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392466,04-Nov-16,4,830,817,1140,,,,0.0005000,0.000030,,,,P4,4384,1279,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392467,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A5,5732,2076,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392468,04-Nov-16,4,830,817,1233,,,,0.0005000,0.000030,,,,B5,4773,1784,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392469,04-Nov-16,4,830,817,920,,,,0.0005000,0.000030,,,,C5,4623,1737,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392470,04-Nov-16,4,830,817,1234,,,,0.0005000,0.000030,,,,D5,4345,1601,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392471,04-Nov-16,4,830,817,921,,,,0.0005000,0.000030,,,,E5,3919,1529,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392472,04-Nov-16,4,830,817,1235,,,,0.0005000,0.000030,,,,F5,4064,1426,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392473,04-Nov-16,4,830,817,922,,,,0.0005000,0.000030,,,,G5,4017,1494,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392474,04-Nov-16,4,830,817,1236,,,,0.0005000,0.000030,,,,H5,3954,1401,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392475,04-Nov-16,4,830,817,923,,,,0.0005000,0.000030,,,,I5,4357,1480,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392476,04-Nov-16,4,830,817,1237,,,,0.0005000,0.000030,,,,J5,4467,1332,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392477,04-Nov-16,4,830,817,924,,,,0.0005000,0.000030,,,,K5,4356,1273,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392478,04-Nov-16,4,830,817,1238,,,,0.0005000,0.000030,,,,L5,4183,1304,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392479,04-Nov-16,4,830,817,925,,,,0.0005000,0.000030,,,,M5,4519,1397,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392480,04-Nov-16,4,830,817,1239,,,,0.0005000,0.000030,,,,N5,4658,1363,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392481,04-Nov-16,4,830,817,926,,,,0.0005000,0.000030,,,,O5,4610,1212,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392482,04-Nov-16,4,830,817,1240,,,,0.0005000,0.000030,,,,P5,4793,1216,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392483,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A6,5292,1913,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392484,04-Nov-16,4,830,817,1141,,,,0.0005000,0.000030,,,,B6,4066,1560,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392485,04-Nov-16,4,830,817,826,,,,0.0005000,0.000030,,,,C6,4437,1441,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392486,04-Nov-16,4,830,817,1142,,,,0.0005000,0.000030,,,,D6,3783,1535,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392487,04-Nov-16,4,830,817,827,,,,0.0005000,0.000030,,,,E6,4019,1409,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392488,04-Nov-16,4,830,817,1143,,,,0.0005000,0.000030,,,,F6,3966,1502,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392489,04-Nov-16,4,830,817,828,,,,0.0005000,0.000030,,,,G6,3777,1441,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392490,04-Nov-16,4,830,817,1144,,,,0.0005000,0.000030,,,,H6,4084,1362,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392491,04-Nov-16,4,830,817,829,,,,0.0005000,0.000030,,,,I6,3812,1383,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392492,04-Nov-16,4,830,817,1145,,,,0.0005000,0.000030,,,,J6,4018,1281,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392493,04-Nov-16,4,830,817,830,,,,0.0005000,0.000030,,,,K6,4012,1349,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392494,04-Nov-16,4,830,817,1146,,,,0.0005000,0.000030,,,,L6,4046,1295,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392495,04-Nov-16,4,830,817,831,,,,0.0005000,0.000030,,,,M6,4244,1263,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392496,04-Nov-16,4,830,817,1147,,,,0.0005000,0.000030,,,,N6,4259,1283,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392497,04-Nov-16,4,830,817,832,,,,0.0005000,0.000030,,,,O6,4399,1261,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392498,04-Nov-16,4,830,817,1148,,,,0.0005000,0.000030,,,,P6,4310,1267,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392499,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A7,5309,2018,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392500,04-Nov-16,4,830,817,1241,,,,0.0005000,0.000030,,,,B7,4473,1690,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392501,04-Nov-16,4,830,817,928,,,,0.0005000,0.000030,,,,C7,4481,1827,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392502,04-Nov-16,4,830,817,1242,,,,0.0005000,0.000030,,,,D7,4303,1608,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392503,04-Nov-16,4,830,817,929,,,,0.0005000,0.000030,,,,E7,3754,1541,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392504,04-Nov-16,4,830,817,1243,,,,0.0005000,0.000030,,,,F7,3853,1449,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392505,04-Nov-16,4,830,817,930,,,,0.0005000,0.000030,,,,G7,3573,1349,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392506,04-Nov-16,4,830,817,1244,,,,0.0005000,0.000030,,,,H7,4070,1484,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392507,04-Nov-16,4,830,817,931,,,,0.0005000,0.000030,,,,I7,4008,1424,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392508,04-Nov-16,4,830,817,1245,,,,0.0005000,0.000030,,,,J7,4259,1434,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392509,04-Nov-16,4,830,817,932,,,,0.0005000,0.000030,,,,K7,4112,1449,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392510,04-Nov-16,4,830,817,1246,,,,0.0005000,0.000030,,,,L7,4484,1433,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392511,04-Nov-16,4,830,817,933,,,,0.0005000,0.000030,,,,M7,4369,1390,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392512,04-Nov-16,4,830,817,1247,,,,0.0005000,0.000030,,,,N7,4187,1272,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392513,04-Nov-16,4,830,817,934,,,,0.0005000,0.000030,,,,O7,4691,1329,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392514,04-Nov-16,4,830,817,1248,,,,0.0005000,0.000030,,,,P7,4428,1166,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392515,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A8,4795,1842,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392516,04-Nov-16,4,830,817,1149,,,,0.0005000,0.000030,,,,B8,4296,1758,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392517,04-Nov-16,4,830,817,834,,,,0.0005000,0.000030,,,,C8,4256,1695,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392518,04-Nov-16,4,830,817,1150,,,,0.0005000,0.000030,,,,D8,3961,1534,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392519,04-Nov-16,4,830,817,835,,,,0.0005000,0.000030,,,,E8,3831,1614,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392520,04-Nov-16,4,830,817,1151,,,,0.0005000,0.000030,,,,F8,3822,1489,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392521,04-Nov-16,4,830,817,836,,,,0.0005000,0.000030,,,,G8,3642,1415,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392522,04-Nov-16,4,830,817,1152,,,,0.0005000,0.000030,,,,H8,3798,1449,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392523,04-Nov-16,4,830,817,837,,,,0.0005000,0.000030,,,,I8,3885,1448,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392524,04-Nov-16,4,830,817,1153,,,,0.0005000,0.000030,,,,J8,3910,1302,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392525,04-Nov-16,4,830,817,838,,,,0.0005000,0.000030,,,,K8,3770,1479,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392526,04-Nov-16,4,830,817,1154,,,,0.0005000,0.000030,,,,L8,3476,1266,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392527,04-Nov-16,4,830,817,839,,,,0.0005000,0.000030,,,,M8,4253,1254,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392528,04-Nov-16,4,830,817,1155,,,,0.0005000,0.000030,,,,N8,4348,1330,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392529,04-Nov-16,4,830,817,840,,,,0.0005000,0.000030,,,,O8,4678,1343,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392530,04-Nov-16,4,830,817,1156,,,,0.0005000,0.000030,,,,P8,3797,1238,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392531,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A9,4992,1968,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392532,04-Nov-16,4,830,817,1249,,,,0.0005000,0.000030,,,,B9,4222,1759,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392533,04-Nov-16,4,830,817,936,,,,0.0005000,0.000030,,,,C9,4042,1652,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392534,04-Nov-16,4,830,817,1250,,,,0.0005000,0.000030,,,,D9,3794,1558,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392535,04-Nov-16,4,830,817,937,,,,0.0005000,0.000030,,,,E9,3497,1575,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392536,04-Nov-16,4,830,817,1251,,,,0.0005000,0.000030,,,,F9,3902,1660,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392537,04-Nov-16,4,830,817,938,,,,0.0005000,0.000030,,,,G9,3449,1483,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392538,04-Nov-16,4,830,817,1252,,,,0.0005000,0.000030,,,,H9,3577,1353,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392539,04-Nov-16,4,830,817,939,,,,0.0005000,0.000030,,,,I9,3514,1380,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392540,04-Nov-16,4,830,817,1253,,,,0.0005000,0.000030,,,,J9,3675,1335,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392541,04-Nov-16,4,830,817,940,,,,0.0005000,0.000030,,,,K9,3592,1400,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392542,04-Nov-16,4,830,817,1254,,,,0.0005000,0.000030,,,,L9,4305,1402,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392543,04-Nov-16,4,830,817,941,,,,0.0005000,0.000030,,,,M9,3854,1240,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392544,04-Nov-16,4,830,817,1255,,,,0.0005000,0.000030,,,,N9,4126,1241,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392545,04-Nov-16,4,830,817,942,,,,0.0005000,0.000030,,,,O9,4150,1246,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392546,04-Nov-16,4,830,817,1256,,,,0.0005000,0.000030,,,,P9,4398,1270,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392547,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A10,4087,1874,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392548,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,B10,4115,1689,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392549,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,C10,3603,1557,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392550,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,D10,3472,1582,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392551,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,E10,3308,1548,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392552,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,F10,3100,1442,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392553,04-Nov-16,4,830,817,811,,,,0.0000001,0.000000,,,,G10,3484,1462,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392554,04-Nov-16,4,830,817,811,,,,0.0000002,0.000000,,,,H10,3104,1180,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392555,04-Nov-16,4,830,817,811,,,,0.0000005,0.000000,,,,I10,3123,1247,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392556,04-Nov-16,4,830,817,811,,,,0.0000014,0.000000,,,,J10,3259,1340,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392557,04-Nov-16,4,830,817,811,,,,0.0000041,0.000000,,,,K10,3693,1245,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392558,04-Nov-16,4,830,817,811,,,,0.0000123,0.000000,,,,L10,3189,1225,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392559,04-Nov-16,4,830,817,811,,,,0.0000370,0.000000,,,,M10,3740,1281,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392560,04-Nov-16,4,830,817,811,,,,0.0001111,0.000000,,,,N10,4151,1222,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392561,04-Nov-16,4,830,817,811,,,,0.0003333,0.000000,,,,O10,3403,1101,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392562,04-Nov-16,4,830,817,811,,,,0.0010000,0.000000,,,,P10,4020,1247,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392563,04-Nov-16,4,830,817,811,,,,0.0005000,0.000000,,,,A11,5824,2023,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392564,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,B11,4784,1842,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392565,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,C11,4977,1795,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392566,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,D11,3943,1817,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392567,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,E11,4039,1680,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392568,04-Nov-16,4,830,817,811,,,,0.0000000,0.000000,,,,F11,4190,1574,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392569,04-Nov-16,4,830,817,811,,,,0.0000001,0.000000,,,,G11,3882,1491,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392570,04-Nov-16,4,830,817,811,,,,0.0000002,0.000000,,,,H11,3779,1362,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392571,04-Nov-16,4,830,817,811,,,,0.0000005,0.000000,,,,I11,4059,1430,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392572,04-Nov-16,4,830,817,811,,,,0.0000014,0.000000,,,,J11,3932,1375,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
392573,04-Nov-16,4,830,817,811,,,,0.0000041,0.000000,,,,K11,3941,1368,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
